edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Blimele (di Perle von Warsha),64,r_3_1l25,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: דָאס פּאפּיער אִיזְט געֶפֶעלְשׁט א,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),64,r_3_1l33,untagged speaker (named),NOA,label 'קעניג' matches cast role,קעניג: נוּן גענוּג פאָרט מִיט בּיידען אִ,tag speaker xmlid:kenig_oygust
Blimele (di Perle von Warsha),64,r_3_1l34,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: נוּן וָוא אִיזְט דַיין גאט וִוירְד,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),65,TextRegion_1649023695561_3075l8,untagged speaker (named),NOA,label 'קעניג' matches cast role,קעניג: נוּן יעטצט רוּפט מִיט מִיר צוּזאמ,tag speaker xmlid:kenig_oygust
Blimele (di Perle von Warsha),65,TextRegion_1649023695561_3075l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הָאך.,tag speaker xmlid:alle
Blimele (di Perle von Warsha),65,TextRegion_1649023695561_3075l12,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הָאך. (זינגען),tag speaker xmlid:alle
Der Mann untern Tisch,5,r_1_1l6,schema violation,NOA,"stage.type must be one of {'entrance', 'setting', 'location', 'delivery', 'mixed', 'costume', 'exit', 'novelistic', 'business'}, got 'settingָ'","גאָפעל אוּן מעסער, ווען דער פאָרהאַנג געהט אַרוֹיף שטעהט",fix per schema
Der Mann untern Tisch,10,r_2_1l11,schema violation,NOA,stage span requires a type attribute (no bare stage),(טוּר⸗,fix per schema
Der Mann untern Tisch,10,r_2_1l14,schema violation,NOA,stage span requires a type attribute (no bare stage),(עֵר,fix per schema
Der Mann untern Tisch,14,r_1_1l26,schema violation,NOA,stage span requires a type attribute (no bare stage),(קלערְט אבּייסיל),fix per schema
Der Mann untern Tisch,18,r_1_1l3,schema violation,NOA,stage span requires a type attribute (no bare stage),(בּיס),fix per schema
Di Seder Nakht,5,TextRegion_1647705133639_852l13,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אַלע: גוּטֶען טַאג הֶערְר רִיזְוַואן, גו",tag speaker xmlid:alle
Di Seder Nakht,5,TextRegion_1647705133639_852l21,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: יַא יַא יַא.,tag speaker xmlid:alle
Di Seder Nakht,5,l,untagged speaker (named),NOA,label 'דוד' matches cast role,דוד: בְּרַאוָוא בְּרַאוָוא הֶערְר רִיזְו,tag speaker xmlid:dovid_kahn
Di Seder Nakht,6,r_2_1l1,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דַאנְקֶע הֶערְר קָאהְן (קאהר אב).,tag speaker xmlid:alle
Di Seder Nakht,6,r_2_1l29,untagged speaker (named),NOA,label 'מאיר' matches cast role,מאיר: פוֹן דֶער רוֹיטֶער בְּרִיק! עֶר אִ,tag speaker xmlid:meir_dreyer
Di Seder Nakht,7,TextRegion_1647705629974_1099l5,untagged speaker (named),NOA,label 'דוד' matches cast role,דוד: וֶוער זָאגְט אִיהְר?,tag speaker xmlid:dovid_kahn
Di Seder Nakht,9,r_3_1l3,untagged speaker (unknown),NOA,turn-like 'ולמן' not in cast (OCR?),ולמן: עַם וואוּנְדֶערְט דִיך מֵיין קִינְ,fix OCR / link to a cast xmlid
Di Seder Nakht,9,r_3_1l32,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָבּער ווארוּם?,tag speaker xmlid:alle
Di Seder Nakht,11,r_1_1l29,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אמְת?,tag speaker xmlid:alle
Di Seder Nakht,19,r_3_1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָמֵן.,tag speaker xmlid:alle
Di Seder Nakht,31,TextRegion_1649444107459_94l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואַס גֶעהט דָא פַאר?,tag speaker xmlid:alle
Di Seder Nakht,32,r_1_1l7,untagged speaker (unknown),NOA,turn-like 'דו' not in cast (OCR?),דו: מֵיין שׁולְד מֵיין אַייגֶענֶע שוּלד!,fix OCR / link to a cast xmlid
Di Seder Nakht,32,r_1_1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: (לויפען און שרייען) וואַסער! הִילְפ,tag speaker xmlid:alle
Di Seder Nakht,42,TextRegion_1649447129991_873l3,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: גיִט יו""ַט, גיִט יו""ַט.",tag speaker xmlid:alle
Di Seder Nakht,42,TextRegion_1649447129991_873l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואַס אִיז גֶעשֶׁעהן?,tag speaker xmlid:alle
Di Seder Nakht,43,r_3_1l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּלוּטה?,tag speaker xmlid:alle
Di Seder Nakht,48,TextRegion_1649448170749_1423l30,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס הֶערֶען וִויר?,tag speaker xmlid:alle
Di Seder Nakht,54,r_1_1l18,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּרוּךְ מתּיר אָסוּרים.,tag speaker xmlid:alle
Di Seder Nakht,54,r_1_1l34,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: עה הִיום עשה ד' נגִילְה ונְשׁמְחה ב,tag speaker xmlid:alle
Di Seder Nakht,56,TextRegion_1649531546552_699l5,untagged speaker (unknown),NOA,turn-like 'סאלא אלט' not in cast (OCR?),סאלא אלט: דיא שעהנע ראזע בּליהט,fix OCR / link to a cast xmlid
Di Seder Nakht,59,TextRegion_1649532660213_1267l4,untagged speaker (collective),AUTO,collective 'דועט' — no speaker span,דועט:,tag speaker xmlid:duet
Di Seder Nakht,59,TextRegion_1649532650275_1255l1,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: וועסטוּ נוּר מיינע אויף אימער זײַ,tag speaker xmlid:beyde
Di Seder Nakht,59,line_1649532802921_1396,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: טריי בּין אין טאד,tag speaker xmlid:beyde
Di Seder Nakht,60,region_1649532950552_1410l8,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: געטריי צוּ זיין.,tag speaker xmlid:beyde
Di Seder Nakht,62,TextRegion_1649533285594_1649l17,untagged speaker (collective),AUTO,collective 'דאמען' — no speaker span,דאמען: מיט מעל אין אַ גוּטער שעה,tag speaker xmlid:damen
Di Seder Nakht,63,TextRegion_1649533464042_1744l17,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: יוּדען, פרייט אַייך",tag speaker xmlid:mener
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l3,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אַלע: אוי אוֹי אוי,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l5,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּויך אַרײַן,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l11,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אַלע: אוי אוי נוּ נוּ נוּ נוּ,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l28,untagged speaker (collective),AUTO,collective 'קינדער' — no speaker span,קינדער: קוּמט קוּמט קינדערליך,tag speaker xmlid:kinder
Di Seder Nakht,64,line_1649533859022_1906,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דיא מאמע,tag speaker xmlid:alle
Di Seder Nakht,65,TextRegion_1649533891997_1934l14,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ווינשט מיר צי,tag speaker xmlid:alle
Di Seder Nakht,65,line_1649533939004_1964,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: פלעסקעט צי.,tag speaker xmlid:alle
Di Seder Nakht,65,TextRegion_1649533891997_1934l19,untagged speaker (unknown),NOA,turn-like '2) קינד' not in cast (OCR?),2) קינד.: איך זאָל נוּר דערלעבּען דיא גד,fix OCR / link to a cast xmlid
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,70,TextRegion_1649421514322_415l8,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אלט: אודך אודך בּי עניתני,tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l11,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: אָבן מאָסוּ הבּוֹנים,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l13,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: אוי אָבן מאָסוּ הבּוֹנִים,tag speaker xmlid:alt
Di Seder Nakht,70,line_1649422076759_523,untagged speaker (collective),AUTO,collective 'באס' — no speaker span,באס: מאת ה' היתה זאת זאת זאת,tag speaker xmlid:bas
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
Di Seder Nakht,70,TextRegion_1649421514322_415l21,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: זה היום עשה ה',tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l22,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: נגילה ונשמחה בו,tag speaker xmlid:tenor
Di Seder Nakht,—,role:alle,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,alle,verify the role is real / find its speeches
Ezra,8,line_1639248699323_321,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: עֶס,tag speaker xmlid:alle
Ezra,8,line_1639248751873_346,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: ראכֶע, ראכֶע יא דאכֶע, (ראכֶע אַן ד",tag speaker xmlid:alle
Ezra,8,line_1639248776482_361,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ראכֶע,tag speaker xmlid:alle
Ezra,8,line_1639248817583_381,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: דֶער קֶענִיג!,tag speaker xmlid:beyde
Ezra,8,line_1639248825082_386,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: הָא זַייערע קלֵיידֶער מִיט בּלוּט, ",tag speaker xmlid:alle
Ezra,8,line_1639248854112_400,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: וֶועה מִיר!,tag speaker xmlid:beyde
Ezra,8,line_1639248860412_405,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: זַיינֶע קלֵיידֶער מִיט בּלוּט, מֶער",tag speaker xmlid:alle
Ezra,9,TextRegion_1647553460054_185l3,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: וֶועה, וֶועה מִיר, וואָס גֶעהט מִ",tag speaker xmlid:beyde
Ezra,9,TextRegion_1647553460054_185l16,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: גנאדע קעניג וויר זינד אונשוּלדיג,tag speaker xmlid:beyde
Ezra,9,TextRegion_1647553444393_175l4,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הֶערֶע זִיא נִיכְט קֶענִיג — דאַס א,tag speaker xmlid:alle
Ezra,9,TextRegion_1647553444393_175l8,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: וִויא וֶועה טהוּט עֶס מִיר, דאַס ",tag speaker xmlid:beyde
Ezra,9,line_1647553682673_291,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: זאָלכע פרעכע יוּדען, זאָלען זאוואָס",tag speaker xmlid:alle
Ezra,9,TextRegion_1647553444393_175l17,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: פאָרט מִיט דִיא מֶערְדֶער אִין דֶעם,tag speaker xmlid:alle
Ezra,9,TextRegion_1647553444393_175l20,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: קֵיין גָאט קֵיין טַייפֶעל וִוירְד א,tag speaker xmlid:alle
Ezra,9,TextRegion_1647553444393_175l21,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: יאַ מיִטלייַד קֶענִיג בּעטען וויר,tag speaker xmlid:beyde
Ezra,9,TextRegion_1647553444393_175l22,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: פאָרט מִיט דִיא מֶערְדֶער, פאָרט פָ",tag speaker xmlid:alle
Ezra,12,TextRegion_1647606584238_147l21,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: נאך קראקוֹי אִיז אוּנזער צִיעל.,tag speaker xmlid:beyde
Ezra,13,TextRegion_1647606934716_306l2,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: קראקוֹי... (טאנץ ביז אב, דאן ביהנ",tag speaker xmlid:beyde
Ezra,13,TextRegion_1647606934716_306l20,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: לויבּט גאט אַלע זיין הייליגען נאמע,tag speaker xmlid:chor
Ezra,13,r_1_1l3,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואהִין? וואהין?,tag speaker xmlid:alle
Ezra,13,r_1_1l14,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַחדות.,tag speaker xmlid:alle
Ezra,13,r_1_1l27,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הֶעלְף אוּנז עזרא וואָס זָאלֶען וִו,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607230000_470l2,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ראכֶע נקמה.,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607230000_470l4,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שוועהרֶען (קניען).,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607230000_470l17,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: (ערוואכט מיט מוּטה) צוּם הֵיילִיגֶ,tag speaker xmlid:chor
Ezra,14,TextRegion_1647607230000_470l25,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וויר שווערען וויר שווערען.,tag speaker xmlid:alle
Ezra,14,line_1647607488094_517,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וויר שווערען,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l2,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָפּפערן זאָל זִיך דֶער יחיד פאר'ן ,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l5,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: מיר שווערען דיר טרייא,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l7,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שׁווערֶען דִיר פרייא.,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l9,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שׁווערֶען דֶען הֵיילִיגֶען שׁ,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l11,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שׁווערֶען דִיר טרֵייא.,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l13,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שׁווערֶען דִיר פרֵייא פאַר דִ,tag speaker xmlid:alle
Ezra,14,TextRegion_1647607215394_459l18,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ערוואכט ערוואכט צום הייליגען קאמפּף,tag speaker xmlid:alle
Ezra,15,r_3_1l4,untagged speaker (named),NOA,label 'זייגעסמונד' matches cast role,זייגעסמונד: (רופט) וואלענטִין אוּן קאטער,tag speaker xmlid:zigizmund
Ezra,15,r_3_1l6,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: (ווערפען זיך צו באָדען) ליעבּער ה,tag speaker xmlid:beyde
Ezra,15,r_1_1l29,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: ליעבּער הֶערְר קֶענִיג!,tag speaker xmlid:beyde
Ezra,17,TextRegion_1647612863849_3299l23,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: אַ שֶׁעהנֶעם גְרוֹיסֶען דַאנְק טה,tag speaker xmlid:beyde
Ezra,17,TextRegion_1647612857245_3295l6,untagged speaker (named),NOA,label 'גיזיזמונד' matches cast role,גיזיזמונד: וַוארְטֶעט אוֹיף אֵייֶערֶעם ב,tag speaker xmlid:zigizmund
Ezra,19,r_9_1l4,untagged speaker (named),NOA,label 'גרעגאר' matches cast role,גרעגאר: וואָס פֶערְלאנְגט אִיהְר?,tag speaker xmlid:gregor
Ezra,19,r_9_1l11,untagged speaker (named),NOA,label 'גרעגאר' matches cast role,גרעגאר: ווארטעט בּין איך אייך מעלדען ווע,tag speaker xmlid:gregor
Ezra,19,TextRegion_1647612207996_2880l5,untagged speaker (named),NOA,label 'גרעגאר' matches cast role,גרעגאר: דֶער גנֶעדִיגֶער גְרַאף פֶערְלאנ,tag speaker xmlid:gregor
Ezra,19,TextRegion_1647612207996_2880l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר ווערְדֶען שפּיעלען אוּנְד עֶר,tag speaker xmlid:alle
Ezra,19,TextRegion_1647612207996_2880l12,untagged speaker (collective),AUTO,collective 'איינער' — no speaker span,איינער: (קוליסען) הָאך! לעבּע דֶער גְרַא,tag speaker xmlid:eyner
Ezra,19,TextRegion_1647612207996_2880l13,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הוּרא!,tag speaker xmlid:alle
Ezra,19,TextRegion_1647612207996_2880l22,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הוּרא! (טרינקען),tag speaker xmlid:alle
Ezra,19,TextRegion_1647612207996_2880l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הוּרא!,tag speaker xmlid:alle
Ezra,19,TextRegion_1647612207996_2880l32,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: טאמְטֶעדֶעראמדאם.,tag speaker xmlid:alle
Ezra,20,TextRegion_1647611889150_2713l4,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: טאמְטֶעדֶעראמדאם.,tag speaker xmlid:alle
Ezra,20,TextRegion_1647611889150_2713l6,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: טשינגארא, טשינגארא, טשינגארא,",tag speaker xmlid:alle
Ezra,20,TextRegion_1647611889150_2713l20,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס?,tag speaker xmlid:alle
Ezra,21,TextRegion_1647611639576_2570l10,untagged speaker (named),NOA,label 'גרעגאר' matches cast role,"גרעגאר: זאפארט. (אב, שטורם).",tag speaker xmlid:gregor
Ezra,27,TextRegion_1647609677695_1550l26,untagged speaker (named),NOA,label 'סטאניסלאוי' matches cast role,סטאניסלאוי: אַזוי אִיז דאָס וִויא מיין ו,tag speaker xmlid:stanislav
Ezra,29,TextRegion_1647609121203_1300l12,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הוּרא!,tag speaker xmlid:alle
Ezra,29,TextRegion_1647609123757_1306l4,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: מִיט יוּבּעל אוּנד פרֵיידֶע לאמֶען,tag speaker xmlid:chor
Ezra,29,TextRegion_1647609123757_1306l20,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: חַ חַ חַ דֶער עזֶעל וואלענטין אִיז ,tag speaker xmlid:alle
Ezra,29,TextRegion_1647609123757_1306l25,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,"קאהר: ח ח ח ניין ניין ניין,",tag speaker xmlid:chor
Ezra,30,TextRegion_1647608824195_1111l5,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: הערט הערט רוּהע!,tag speaker xmlid:chor
Ezra,30,TextRegion_1647608824195_1111l23,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: בּראווא בראווא בראווא בראווא,tag speaker xmlid:chor
Ezra,30,TextRegion_1647608824195_1111l26,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: קאפּף אין די העהע,tag speaker xmlid:chor
Ezra,30,TextRegion_1647608799647_1099l5,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: איין פייערטאג זאָל הייטע זיין.,tag speaker xmlid:chor
Ezra,30,TextRegion_1647608799647_1099l7,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: איין פייערטאג זאָל הייטע זיין.,tag speaker xmlid:chor
Ezra,30,TextRegion_1647608799647_1099l10,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: קאזימיר זאָל לעבּען לאַנג,tag speaker xmlid:chor
Ezra,30,TextRegion_1647608799647_1099l20,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: גלייך אַלע אַלע אַלע גלייך הוּררא ,tag speaker xmlid:chor
Ezra,32,r_5_1l9,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: לעמאלֶע מֶע....,tag speaker xmlid:beyde
Ezra,32,r_5_1l18,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: לעמאלֶע מֶע... (אב),tag speaker xmlid:beyde
Ezra,33,TextRegion_1647553089066_20l8,untagged speaker (named),NOA,label 'געזרא' matches cast role,"געזרא: אֵיין פֶעסטֶער וִוילֶע קאן אַלעס,",tag speaker xmlid:ezra
Ezra,33,TextRegion_1647553089066_20l32,untagged speaker (named),NOA,label 'ערא' matches cast role,ערא: יאָך וואהל דַיינֶע זאכֶע וַוייל דוא,tag speaker xmlid:ezra
Ezra,35,TextRegion_1647552037666_758l2,untagged speaker (named),NOA,label 'לעבארא' matches cast role,לעבארא: יַא יַא דוּא האָסְט רֶעכט! עֶס א,tag speaker xmlid:debora
Ezra,36,TextRegion_1647551842777_596l9,untagged speaker (named),NOA,label 'אוויצקי' matches cast role,אוויצקי: נאטִירְלִיך קֶענֶען וִויר דאָס ,tag speaker xmlid:savitsky
Ezra,36,r_2_1l5,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: (קניעט) גָאט זֶעגנֶע גאט ערהאלטע,tag speaker xmlid:chor
Ezra,36,r_2_1l14,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: (זינגט) אַך וואָס אִיז דָא פַאר אֵ,tag speaker xmlid:chor
Ezra,36,r_2_1l21,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: (געזאנג) פאָרט מִיט דִיא מֶערְדֶער,tag speaker xmlid:chor
Ezra,37,line_1638791387414_2448,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,בּיידע: וויר שוועהרען,tag speaker xmlid:beyde
Ezra,37,line_1638791430242_2473,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: (קניעט) הללויה הללויה הללויה,tag speaker xmlid:chor
Isha Raa,4,tr_2_tl_9,schema violation,NOA,span out of range (line len=9),מִילְכָּה,fix per schema
Isha Raa,5,tr_1_tl_4,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: זִיעגֶעס לִיעדֶער לָאזְט אוּנז פְר,tag speaker xmlid:chor
Isha Raa,5,tr_1_tl_32,untagged speaker (collective),AUTO,collective 'מעדכען' — no speaker span,מעדכען: פֶערְפלאסֶען זִינְד שׁוֹין בּאלד,tag speaker xmlid:meydkhen
Isha Raa,5,tr_1_tl_41,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: דער גראסער הֶעלד,tag speaker xmlid:chor
Isha Raa,5,tr_1_tl_45,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: בּעריהמט אויף דער וועלט,tag speaker xmlid:chor
Isha Raa,6,tr_1_tl_2,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: דֶער גְרויִסעֶר הֶעלְד,tag speaker xmlid:chor
Isha Raa,6,tr_1_tl_7,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: דאס לַאנְד בּעגריעסט,tag speaker xmlid:chor
Isha Raa,6,tr_1_tl_9,untagged speaker (unknown),NOA,turn-like 'אללע' not in cast (OCR?),אללע: יַא יַא עֶר לעבּע לאַנְג,fix OCR / link to a cast xmlid
Isha Raa,6,tr_1_tl_14,untagged speaker (collective),AUTO,collective 'מעדכען' — no speaker span,מעדכען: פֶערְפלאסֶען זִינְד שאן... (מעדכ,tag speaker xmlid:meydkhen
Isha Raa,10,tr_1_tl_37,untagged speaker (unknown),NOA,turn-like 'מלכה' not in cast (OCR?),מלכה: פרֶצְ'ל !,fix OCR / link to a cast xmlid
Isha Raa,11,tr_1_tl_28,untagged speaker (unknown),NOA,turn-like 'אנטינגוס' not in cast (OCR?),אנטינגוס: אִיזְט דַיינֶע הֶערְרִין צוּ ה,fix OCR / link to a cast xmlid
Isha Raa,16,tr_1_tl_21,untagged speaker (unknown),NOA,turn-like 'דוד' not in cast (OCR?),דוד: (זיפצט) בּרוּך דיין אמְת.,fix OCR / link to a cast xmlid
Isha Raa,19,tr_2_tl_38,untagged speaker (collective),AUTO,collective 'קאהר' — no speaker span,קאהר: עֶס לעבּע דֶער העלד זייא ווילקאמען,tag speaker xmlid:chor
Isha Raa,20,tr_1_tl_17,untagged speaker (named),NOA,label 'קעניג' matches cast role,קעניג: מַיין טאפּפערער אוּנד טרֵייעֶר אַ,tag speaker xmlid:kenig_hurknos
Isha Raa,20,tr_1_tl_38,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: האך!,tag speaker xmlid:alle
Isha Raa,20,tr_1_tl_39,untagged speaker (named),NOA,label 'קעניג' matches cast role,קעניג: אוּנד נוּן דִיעזֶע יוּנגלינגע וֶו,tag speaker xmlid:kenig_hurknos
Isha Raa,21,tr_1_tl_45,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: (קניען אויסער תלמי) עדְלֶער אבּנר!,tag speaker xmlid:alle
Isha Raa,21,tr_1_tl_51,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שׁוועהרֶען! (שטעהען אויף),tag speaker xmlid:alle
Isha Raa,22,tr_1_tl_21,untagged speaker (unknown),NOA,turn-like 'שלומיר' not in cast (OCR?),שלומיר: געליעבּטער פָאטֶער! זַייא נִיכְט,fix OCR / link to a cast xmlid
Isha Raa,22,tr_1_tl_31,untagged speaker (named),NOA,label 'קעניג' matches cast role,קעניג: (וועלכער האָט ביז יעטצט שטיל געשפ,tag speaker xmlid:kenig_hurknos
Isha Raa,22,tr_1_tl_36,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: הִידְד!,tag speaker xmlid:alle
