edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Das Yudishe Kind,51,l_3,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),ער:,manual
Das Yudishe Kind,51,l_2,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),זי:,manual
Das Yudishe Kind,51,l_1,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),ער:,manual
Das Yudishe Kind,51,l,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),זי:,manual
Das Yudishe Kind,52,l_6,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),ער:,manual
Das Yudishe Kind,52,l_3,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),זי:,manual
Das Yudishe Kind,52,l_2,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),ער:,manual
Das Yudishe Kind,52,l_1,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),זי:,manual
Das Yudishe Kind,52,l,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),ער:,manual
Das Yudishe Kind,53,r_3_1_tl_15,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),"שפּר: רבּי, זַייט-זשֶׁע מוחל.",manual
Das Yudishe Kind,53,r_3_1_tl_18,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),שפּר: עֶר גֶעהט שׁוֹין וִויעדֶער. רבּ'ניוּ!,manual
