edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Di Seder Nakht,9,r_3_1l32,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָבּער ווארוּם?,tag speaker xmlid:alle
Di Seder Nakht,11,r_1_1l29,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אמְת?,tag speaker xmlid:alle
Di Seder Nakht,19,r_3_1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָמֵן.,tag speaker xmlid:alle
Di Seder Nakht,20,r_2_1l3,schema violation,NOA,unknown attrs on stage: ['continued'],"אויפטריט קאטערינא, אַ פרוי פון פערציג יאָהר, געזונד רויט געקליידעט נאַציאָ⸗",fix per schema
Di Seder Nakht,20,r_2_1l4,schema violation,NOA,unknown attrs on stage: ['continued'],"נאָל רומעניש, מיט א קייש פערשיעדענע זאכען פון דעם מארק, זעצט זיך",fix per schema
Di Seder Nakht,20,r_2_1l5,schema violation,NOA,unknown attrs on stage: ['continued'],"שעהלען קארטאָפלעס, ווען זיא קומט אריין זינגט זיא איין רומעניש פאָלקס-",fix per schema
Di Seder Nakht,20,r_2_1l6,schema violation,NOA,unknown attrs on stage: ['continued'],ליעד אָהגע מוזיק,fix per schema
Di Seder Nakht,30,TextRegion_1649422669725_745l22,schema violation,NOA,"stage.type tokens not in vocab: ['drlivery']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(פריילעך),fix per schema
Di Seder Nakht,31,TextRegion_1649444107459_94l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואַס גֶעהט דָא פַאר?,tag speaker xmlid:alle
Di Seder Nakht,32,r_1_1l7,untagged speaker (unknown),NOA,turn-like 'דו' not in cast (OCR?),דו: מיין שולד מיין אייגענע שוּלד!,fix OCR / link to a cast xmlid
Di Seder Nakht,32,r_1_1l7,untagged speaker (unknown),NOA,turn-like 'דו' not in cast (OCR?),דו: מֵיין שׁולְד מֵיין אַייגֶענֶע שוּלד!,fix OCR / link to a cast xmlid
Di Seder Nakht,32,r_1_1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: (לויפען און שרייען) וואַסער! הִילְפ,tag speaker xmlid:alle
Di Seder Nakht,42,TextRegion_1649447129991_873l3,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: גיִט יו""ַט, גיִט יו""ַט.",tag speaker xmlid:alle
Di Seder Nakht,42,TextRegion_1649447129991_873l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואַס אִיז גֶעשֶׁעהן?,tag speaker xmlid:alle
Di Seder Nakht,43,r_3_1l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּלוּטה?,tag speaker xmlid:alle
Di Seder Nakht,48,TextRegion_1649448170749_1423l30,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס הֶערֶען וִויר?,tag speaker xmlid:alle
Di Seder Nakht,54,r_1_1l18,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּרוּךְ מתּיר אָסוּרים.,tag speaker xmlid:alle
Di Seder Nakht,54,r_1_1l34,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: עה הִיום עשה ד' נגִילְה ונְשׁמְחה ב,tag speaker xmlid:alle
Di Seder Nakht,55,TextRegion_1649531346660_569l3,schema violation,NOA,stage span requires a type attribute (no bare stage),(דאָס זינגט דאָס קאָהר אזוי ווי דער פֿאָרהאַנג געהט אויף אים ערשטען אקט).,fix per schema
Di Seder Nakht,56,TextRegion_1649531546552_699l5,untagged speaker (unknown),NOA,turn-like 'סאלא אלט' not in cast (OCR?),סאלא אלט: דיא שעהנע ראזע בּליהט,fix OCR / link to a cast xmlid
Di Seder Nakht,56,TextRegion_1649531546552_699l5,untagged speaker (unknown),NOA,turn-like 'סאלא אלט' not in cast (OCR?),סאלא אלט: דיא שעהנע ראזע בּליהט,fix OCR / link to a cast xmlid
Di Seder Nakht,59,TextRegion_1649532660213_1267l4,schema violation,NOA,stage span requires a type attribute (no bare stage),דועט,fix per schema
Di Seder Nakht,59,TextRegion_1649532660213_1267l4,untagged speaker (collective),AUTO,collective 'דועט' — no speaker span,דועט:,tag speaker xmlid:duet
Di Seder Nakht,59,TextRegion_1649532650275_1255l1,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: וועסטוּ נוּר מיינע אויף אימער זײַ,tag speaker xmlid:beyde
Di Seder Nakht,59,line_1649532802921_1396,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: טריי בּין אין טאד,tag speaker xmlid:beyde
Di Seder Nakht,59,TextRegion_1649532660213_1267l4,untagged speaker (collective),AUTO,collective 'דועט' — no speaker span,דועט:,tag speaker xmlid:duet
Di Seder Nakht,59,TextRegion_1649532650275_1255l1,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: וועסטוּ נוּר מיינע אויף אימער זײַ,tag speaker xmlid:beyde
Di Seder Nakht,59,line_1649532802921_1396,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: טריי בּין אין טאד,tag speaker xmlid:beyde
Di Seder Nakht,60,region_1649532950552_1410l8,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: געטריי צוּ זיין.,tag speaker xmlid:beyde
Di Seder Nakht,60,region_1649532950552_1410l8,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: געטריי צוּ זיין.,tag speaker xmlid:beyde
Di Seder Nakht,61,TextRegion_1649533051421_1444l5,schema violation,NOA,stage span requires a type attribute (no bare stage),קופלעי וואסיליע.,fix per schema
Di Seder Nakht,61,r_7_1l2,schema violation,NOA,unknown attrs on stage: ['continued'],דאָס זינגט קארל ווען ער פאַנטאזירט נאָך ראשעל וואָס זי געהט חתוּנה האָבען,fix per schema
Di Seder Nakht,61,r_7_1l3,schema violation,NOA,unknown attrs on stage: ['continued'],ראָמאַנסע קאַרל.,fix per schema
Di Seder Nakht,62,TextRegion_1649533285594_1649l17,untagged speaker (collective),AUTO,collective 'דאמען' — no speaker span,דאמען: מיט מעל אין אַ גוּטער שעה,tag speaker xmlid:damen
Di Seder Nakht,62,TextRegion_1649533285594_1649l17,untagged speaker (collective),AUTO,collective 'דאמען' — no speaker span,דאמען: מיט מעל אין אַ גוּטער שעה,tag speaker xmlid:damen
Di Seder Nakht,63,TextRegion_1649533464042_1744l17,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: יוּדען, פרייט אַייך",tag speaker xmlid:mener
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,TextRegion_1649533464042_1744l17,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: יוּדען, פרייט אַייך",tag speaker xmlid:mener
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l3,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אַלע,fix per schema
Di Seder Nakht,64,TextRegion_1649533774828_1837l5,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּויך אַרײַן,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l11,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אַלע:,fix per schema
Di Seder Nakht,64,TextRegion_1649533774828_1837l28,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),קינדער,fix per schema
Di Seder Nakht,64,line_1649533859022_1906,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אלע,fix per schema
Di Seder Nakht,64,TextRegion_1649533774828_1837l3,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אַלע: אוי אוֹי אוי,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l5,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּויך אַרײַן,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l11,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אַלע: אוי אוי נוּ נוּ נוּ נוּ,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l28,untagged speaker (collective),AUTO,collective 'קינדער' — no speaker span,קינדער: קוּמט קוּמט קינדערליך,tag speaker xmlid:kinder
Di Seder Nakht,64,line_1649533859022_1906,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דיא מאמע,tag speaker xmlid:alle
Di Seder Nakht,65,TextRegion_1649533891997_1934l14,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אלע,fix per schema
Di Seder Nakht,65,line_1649533939004_1964,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אלע,fix per schema
Di Seder Nakht,65,TextRegion_1649533891997_1934l19,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),) קינד,fix per schema
Di Seder Nakht,65,TextRegion_1649533891997_1934l27,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),דער שדכן.,fix per schema
Di Seder Nakht,65,TextRegion_1649533891997_1934l14,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: ווינשט מיר צי,tag speaker xmlid:alle
Di Seder Nakht,65,line_1649533939004_1964,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: פלעסקעט צי.,tag speaker xmlid:alle
Di Seder Nakht,65,TextRegion_1649533891997_1934l19,untagged speaker (unknown),NOA,turn-like '2) קינד' not in cast (OCR?),2) קינד.: איך זאָל נוּר דערלעבּען דיא גד,fix OCR / link to a cast xmlid
Di Seder Nakht,67,l,schema violation,NOA,unknown attrs on stage: ['continued'],"ביים סדר, זלמן און קאָהר.",fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l12,schema violation,NOA,unknown attrs on stage: ['continued'],דער סדר,fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l28,schema violation,NOA,unknown attrs on l: ['continued'],סאלאָ אַלט: ותּתּן לנוּ ד' אָלהינוּ,fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l29,schema violation,NOA,unknown attrs on l: ['continued'],"צום לעבּען יאהרען,",fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l30,schema violation,NOA,unknown attrs on l: ['continued'],אַ גוּטען זכּרון,fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l32,schema violation,NOA,unknown attrs on l: ['continued'],דערצעהלען דיא וואוּנדער,fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l34,schema violation,NOA,unknown attrs on l: ['continued'],אויף קינדס קינדער.,fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l35,schema violation,NOA,unknown attrs on l: ['continued'],אָת יום.,fix per schema
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,70,TextRegion_1649421514322_415l8,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אלט: אודך אודך בּי עניתני,tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l11,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: אָבן מאָסוּ הבּוֹנים,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l13,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: אוי אָבן מאָסוּ הבּוֹנִים,tag speaker xmlid:alt
Di Seder Nakht,70,line_1649422076759_523,untagged speaker (collective),AUTO,collective 'באס' — no speaker span,באס: מאת ה' היתה זאת זאת זאת,tag speaker xmlid:bas
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
Di Seder Nakht,70,TextRegion_1649421514322_415l21,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: זה היום עשה ה',tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l22,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: נגילה ונשמחה בו,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l8,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אלט: אודך אודך בּי עניתני,tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l11,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: אָבן מאָסוּ הבּוֹנים,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l13,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: אוי אָבן מאָסוּ הבּוֹנִים,tag speaker xmlid:alt
Di Seder Nakht,70,line_1649422076759_523,untagged speaker (collective),AUTO,collective 'באס' — no speaker span,באס: מאת ה' היתה זאת זאת זאת,tag speaker xmlid:bas
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
Di Seder Nakht,70,TextRegion_1649421514322_415l21,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: זה היום עשה ה',tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l22,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: נגילה ונשמחה בו,tag speaker xmlid:tenor
Dos Yudishe Herts,4,line_1654107496464_4454,schema violation,NOA,role span requires xmlid attribute,למְך,fix per schema
Dos Yudishe Herts,4,r1l9,schema violation,NOA,role span requires xmlid attribute,סערקעלע,fix per schema
Dos Yudishe Herts,4,line_1654107499329_4459,schema violation,NOA,role span requires xmlid attribute,דינהלע,fix per schema
Dos Yudishe Herts,4,r1l12,schema violation,NOA,role span requires xmlid attribute,יעקב שטערען,fix per schema
Dos Yudishe Herts,4,line_1654107509152_4472,schema violation,NOA,role span requires xmlid attribute,ראָזאַ,fix per schema
Dos Yudishe Herts,4,line_1654107505840_4468,schema violation,NOA,role span requires xmlid attribute,הערמאַן,fix per schema
Dos Yudishe Herts,4,r1l18,schema violation,NOA,role span requires xmlid attribute,פֿעטער משה,fix per schema
Dos Yudishe Herts,4,r1l20,schema violation,NOA,role span requires xmlid attribute,פּאַוּלא פּאָפעסקא,fix per schema
Dos Yudishe Herts,4,r1l21,schema violation,NOA,role span requires xmlid attribute,וויקטאָר,fix per schema
Dos Yudishe Herts,4,r1l23,schema violation,NOA,role span requires xmlid attribute,לידאַ,fix per schema
Dos Yudishe Herts,4,r1l24,schema violation,NOA,role span requires xmlid attribute,קאָמיִסאַר,fix per schema
Dos Yudishe Herts,4,r1l24,schema violation,NOA,role span requires xmlid attribute,דיִענעֶר,fix per schema
Dos Yudishe Herts,5,r1l20,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: נוּ נוּ, קיִנְדעֶר, שׁטֶעהט ניט א",tag speaker xmlid:mener
Dos Yudishe Herts,7,r1l19,untagged speaker (named),NOA,label 'ליידא' matches cast role,ליידא: אֵיינעֶן מעֶנשען וֶועה צוּ טהוּן ,tag speaker xmlid:lid
Dos Yudishe Herts,7,r1l28,untagged speaker (named),NOA,label 'זלמן' matches cast role,זלמן: דיִ 2 נקבות געֶפעֶלעֶן מיִר שׁוֹין,tag speaker xmlid:lmkh
Dos Yudishe Herts,10,r1l29,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאפעסקא: וויִקטאָר! הערר שׁטעֶרעֶן! איִך,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,11,r1l16,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פּאפּעסקא: איִהר געהט שׁוֹין, הערר שׁטֶע",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,11,r1l23,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פאָפעסקא: ערלויבּט, הערר שׁטעֶרעֶן, וואָ",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,11,r1l28,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאפעסקא: לעבּט אֵייעֶר גוּטער ניט מעהר?,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,11,r1l31,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעסקא: אוּן אייער פאטער?,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,12,r1l4,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעסקא: וויִ עֶס שַׁיינְט האָט אייַעֶ,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,12,r1l31,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פּאפּעסקא: אייער ערצעהלוּנג האָט מיך זאָ,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,16,r1l26,untagged speaker (unknown),NOA,turn-like '(שרייט)' not in cast (OCR?),(שרייט): למְך!,fix OCR / link to a cast xmlid
Dos Yudishe Herts,20,r1l2,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: אוּן זיִ זאָל ווי צוּ'ם גיכסטען ג,tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l3,untagged speaker (named),NOA,label 'למך' matches cast role,"למך: יאָ, סערקעלע.",tag speaker xmlid:lmkh
Dos Yudishe Herts,20,r1l4,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: וועסטוּ איִהר הייֵסעֶן זַיין אַ ג,tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l5,untagged speaker (named),NOA,label 'למך' matches cast role,"למך: יאָ, סערקעלע.",tag speaker xmlid:lmkh
Dos Yudishe Herts,20,r1l6,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: מיִט מַיין בּרוּדער משה פוּן בּיט,tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l7,untagged speaker (named),NOA,label 'למך' matches cast role,"למך: נֵיין, סערקעלע!",tag speaker xmlid:lmkh
Dos Yudishe Herts,20,r1l10,untagged speaker (named),NOA,label 'למך' matches cast role,למך: דאָס פֿרעֶג איִךְ אוֹיךְ!,tag speaker xmlid:lmkh
Dos Yudishe Herts,20,r1l11,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: נוּ, ווען זיִ איִז אַ קיִנְד אוּן",tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l14,untagged speaker (named),NOA,label 'למך' matches cast role,למך: אוֹי אַ וועהטאָג איִז דעֶר מאַמעֶן!,tag speaker xmlid:lmkh
Dos Yudishe Herts,20,r1l15,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: אוּן וֶוען איִהר שׁטעֶלְט אייךְ ב,tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l18,untagged speaker (named),NOA,label 'למך' matches cast role,למְך: אָט האָסטוּ דיר! פֿוּן דעֶר העלער ,tag speaker xmlid:lmkh
Dos Yudishe Herts,20,r1l24,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: וואָס זאָגסטוּ זעֶנעֶן דיִ צְוֵוי,tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l26,untagged speaker (named),NOA,label 'דינה' matches cast role,"דיִנְה: זיי זענען קרִיסטלִיכֶע, אַ מוּטע",tag speaker xmlid:dinhle
Dos Yudishe Herts,20,r1l27,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: פאַרוואָס-זשע האָט מען זיי אַריינ,tag speaker xmlid:serkele
Dos Yudishe Herts,20,r1l30,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: לוִיט יעקב האָט דֶערְצֶעהלְט, האָט",tag speaker xmlid:dinhle
Dos Yudishe Herts,23,r1l2,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: שיק מיִר אַרויס למך'ן, זאָג אִיך די",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,23,r1l3,untagged speaker (named),NOA,label 'סערקע' matches cast role,סֶערְקֶע: בּיז למְך וֶועט זִיך רִיהרֶען ,tag speaker xmlid:serkele
Dos Yudishe Herts,23,r1l5,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: שִׁיק אַרויס למְך'ן, זאָג איִךְ.",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,23,r1l9,untagged speaker (named),NOA,label 'למך' matches cast role,למך: ראַטעֶוועֶט! וואוּ בּרענט!,tag speaker xmlid:lmkh
Dos Yudishe Herts,23,r1l10,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: עֶס בּרענט ניט, נאָר משה דאַרף די",tag speaker xmlid:serkele
Dos Yudishe Herts,23,r1l11,untagged speaker (named),NOA,label 'למך' matches cast role,למך: טפוי!,tag speaker xmlid:lmkh
Dos Yudishe Herts,23,r1l12,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: שוואָגער לעבּען, קוּם אַהער, איִך ו",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,23,r1l15,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: נוּ'זשע, נו'זשע!",tag speaker xmlid:serkele
Dos Yudishe Herts,23,r1l16,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: נֵיין ניִט דאָ, זיי דרעהען זִיך דאָ",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,23,r1l21,untagged speaker (named),NOA,label 'ער' matches cast role,"ער: מיִט דיִר, נאָר מיִט דיִר, זיִנְג אי",tag speaker xmlid:er
Dos Yudishe Herts,23,r1l28,untagged speaker (named),NOA,label 'זי' matches cast role,"זי: פאַר קיינעם ניט, נאָר פאַר דיִר.",tag speaker xmlid:zi
Dos Yudishe Herts,24,r1l4,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"בּיידע: איִךְ מיִט דיִר, נאָר מיִט מיִר.",tag speaker xmlid:beyde
Dos Yudishe Herts,25,r1l11,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: פערשטעהסטוּ מִיך אַהין, פֿערשטעסט",tag speaker xmlid:serkele
Dos Yudishe Herts,25,r1l16,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: יוּנגער מאַן, אויבּ דוּ ווילְסט ווי",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,25,r1l21,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: אָה, דיִ 2 נקבות? דאָרט. (ער אָבּ",tag speaker xmlid:serkele
Dos Yudishe Herts,25,r1l22,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: יוּנגער מאַן, וועֶן איִךְ האָבּ דיִ",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,25,r1l29,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: נוּן, אוּן דַיינֶע מאמע?",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,25,r1l31,untagged speaker (named),NOA,label 'משה' matches cast role,משה: וֶוער האָט עֶס דיִר געֶזָאָגְט?,tag speaker xmlid:feter_mshh
Dos Yudishe Herts,25,r1l33,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: ווייס'זשֶׁע, אַז דיין פאטער האָט פו",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,26,r1l3,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: הער אויִס, יוּנגער מאַן, איִךְ וואָ",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,26,r1l21,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: גלויבּט מיִר ניִט, חאַ, חאַ, אַ ליג",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,29,r1l2,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: שלוֹם עליכם, פֿעטער, אוּן וואָס ",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l4,untagged speaker (named),NOA,label 'למך' matches cast role,למך: אוֹי שְׁלעֶכט!,tag speaker xmlid:lmkh
Dos Yudishe Herts,29,r1l5,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: איִך פרעֶג אייַך, וואָס איִהר מַ",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l6,untagged speaker (named),NOA,label 'למך' matches cast role,למך: איִך פרעה מִיך.,tag speaker xmlid:lmkh
Dos Yudishe Herts,29,r1l7,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: וואָס איִז דיִ גדוּלה?,tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l8,untagged speaker (named),NOA,label 'למך' matches cast role,למך: איִךְ ווייס? סעֶרקעֶלעֶ הייסט זיִך ,tag speaker xmlid:lmkh
Dos Yudishe Herts,29,r1l10,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: וואוּ איִז ערגעץ דיִנְה'לֶע? איִ,tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l12,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: אַוודאי פוּן איִהרעֶ אַ חבר'טע?,tag speaker xmlid:serkele
Dos Yudishe Herts,29,r1l13,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: נֵיין, פוּן איִהרעֶן אַ חבר.",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l14,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: אוּנזער דיִנְה'לֶע האָט ניִשט קיי,tag speaker xmlid:serkele
Dos Yudishe Herts,29,r1l15,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: אָבּער איין איינציִגעֶן חבר האָט,tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l17,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: וועמען מיינסטוּ?,tag speaker xmlid:serkele
Dos Yudishe Herts,29,r1l18,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: איִהר חָתָן, מַיין פרייַנד יעקב ",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l19,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: חאַ, חאַ, חאַ, אויבּ אַזוי ווייסט",tag speaker xmlid:serkele
Dos Yudishe Herts,29,r1l21,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: מאַכט איִהר חוזק פוּן מיִר, שׁוו",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l22,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: חָלִילָה! פֿרעֶג למך'ן, איִהר אַי",tag speaker xmlid:serkele
Dos Yudishe Herts,29,r1l23,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: ר' למך!,tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l24,untagged speaker (named),NOA,label 'למך' matches cast role,למך: האַ?!,tag speaker xmlid:lmkh
Dos Yudishe Herts,29,r1l25,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: זאָג דוּ, למך, איִז ניִשְׁט הַיינ",tag speaker xmlid:serkele
