edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Yudale der Blinder,27,TextRegion_1648547312487_852l27,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַ בּשוּרה טוֹבָה?,tag speaker xmlid:alle
Yudale der Blinder,27,TextRegion_1648547312487_852l29,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דְבוֹרֶה'לֶע?,tag speaker xmlid:alle
Yudale der Blinder,28,TextRegion_1648546803200_782l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַ וואָס?,tag speaker xmlid:alle
Yudale der Blinder,30,TextRegion_1648546584361_642l9,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַלטעריל?,tag speaker xmlid:alle
Yudale der Blinder,32,line_1648549414223_1913,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: נאַטעניוּ וואָס הָאט דאָס פאַר אַ,tag speaker xmlid:beyde
Yudale der Blinder,38,TextRegion_1648550605789_2511l12,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: דאַס וֶועט טאָקע, אוֹי אוֹי טאָקע",tag speaker xmlid:beyde
Yudale der Blinder,38,line_1648551082394_2700,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: אִיך זאָג אַייך מֶעהר נִיט חלעבּע,tag speaker xmlid:beyde
Yudale der Blinder,38,line_1648551089512_2709,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: אַזא שׁמְחה צוּ דערלעבּען,tag speaker xmlid:beyde
Yudale der Blinder,41,TextRegion_1648551378523_2919l30,untagged speaker (named),NOA,label 'איסר' matches cast role,איסר: (ציטערט) אוֹי עֵר האַט פֶערְגֶעסֶע,tag speaker xmlid:iser
Yudale der Blinder,43,TextRegion_1648551957694_3087l41,untagged speaker (unknown),NOA,turn-like 'געאנטווארטעט' not in cast (OCR?),געאנטווארטעט: אָנקעל! אִיך ליעבּע רָאזא',fix OCR / link to a cast xmlid
Yudale der Blinder,55,TextRegion_1648506721504_3211l16,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס אִיז גֶעשֶׁעהן? נוּן?,tag speaker xmlid:alle
Yudale der Blinder,56,TextRegion_1647615177224_4787l31,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: יוּדאלע!,tag speaker xmlid:alle
Yudale der Blinder,60,r1l40,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דֶער פּראפעסאר!?,tag speaker xmlid:alle
Yudale der Blinder,64,r1l5,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס אִיז גֶעשֶׁעהן?,tag speaker xmlid:alle
Yudale der Blinder,64,r1l14,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּלינד?,tag speaker xmlid:alle
Yudale der Blinder,64,r1l51,untagged speaker (unknown),NOA,turn-like 'חזן' not in cast (OCR?),חזן: (פאַנגט אן) בּרוּך אַתה ד'!,fix OCR / link to a cast xmlid
Yudale der Blinder,65,r2l30,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס?,tag speaker xmlid:alle
Yudale der Blinder,65,r2l55,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס?,tag speaker xmlid:alle
Yudale der Blinder,66,r1l20,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויוַואט מֶעל טוֹב!,tag speaker xmlid:alle
Das Yudishe Kind,1,r_5_1_tl_2,schema violation,NOA,unknown tag 'unclear',וואַרשאווער,fix per schema
Das Yudishe Kind,1,r_7_1_tl_1,schema violation,NOA,unknown tag 'unclear',וואַרשוי,fix per schema
Das Yudishe Kind,1,r_7_1_tl_1,schema violation,NOA,unknown tag 'unclear',פֿערקויף,fix per schema
Das Yudishe Kind,1,r_7_1_tl_1,schema violation,NOA,unknown tag 'unclear',פֿערלאַג,fix per schema
Das Yudishe Kind,12,r_3_1_tl_29,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,בּיידע:,tag speaker xmlid:beyde
