edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Blimele (di Perle von Warsha),27,line_1649535651843_3345,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),מענער קאר:,manual
Blimele (di Perle von Warsha),27,line_1649535558270_3263,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),דאמען קאר:,manual
Blimele (di Perle von Warsha),27,line_1649535993509_3637,untyped stage,NOA,untyped stage (no lexicon),ביס,manual
Blimele (di Perle von Warsha),33,r_1_1l14,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),יעגער קאר: פארווערטס פארווערטס מוטהיג אויף דיא יאג,manual
Blimele (di Perle von Warsha),41,r_1_1l19,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),אַלע צוזאמען: צוּ וֶוערֶען מִיר דֶען פֶעהִיג אֵיין,manual
Der Mann untern Tisch,10,r_2_1l11,untyped stage,NOA,untyped stage (no lexicon),נוּ ר' אוֹרח האָט איִהר שֵׂכֶל אוּן וואַרפט אייַךְ,manual
Der Mann untern Tisch,10,r_2_1l14,untyped stage,NOA,untyped stage (no lexicon),"אַה, דיִ תחיִנה מייֵנְט איִהר? יאָ איִךְ האָבּ זיִ",manual
Der Mann untern Tisch,14,r_1_1l26,untyped stage,NOA,untyped stage (no lexicon),(קלערְט אבּייסיל) הערְט מיךְ אויס טאָמעֶר וועֶט אי,manual
Der Mann untern Tisch,18,r_1_1l3,untyped stage,NOA,untyped stage (no lexicon),ווי מיר קומען צום רבין צופאָרעֶן (בּיס).,manual
Di Seder Nakht,9,r_3_1l3,untagged speaker,NOA,untagged speaker (unknown) 'ולמן',ולמן: עַם וואוּנְדֶערְט דִיך מֵיין קִינְד? געדענקס,manual
Di Seder Nakht,30,TextRegion_1649422669725_745l22,invalid stage.type 'drlivery',NOA,invalid stage.type 'drlivery',שמש: (פריילעך) חָתָן דומְה למֶלֶך דֶער זכוּת פוּן ,manual
Di Seder Nakht,32,r_1_1l7,untagged speaker,NOA,untagged speaker (unknown) 'דו',דו: מיין שולד מיין אייגענע שוּלד!,manual
Di Seder Nakht,32,r_1_1l7,untagged speaker,NOA,untagged speaker (unknown) 'דו',דו: מֵיין שׁולְד מֵיין אַייגֶענֶע שוּלד!,manual
Di Seder Nakht,55,TextRegion_1649531346660_569l3,untyped stage,NOA,untyped stage (no lexicon),(דאָס זינגט דאָס קאָהר אזוי ווי דער פֿאָרהאַנג געה,manual
Di Seder Nakht,56,TextRegion_1649531546552_699l5,untagged speaker,NOA,untagged speaker (unknown) 'סאלא אלט',סאלא אלט: דיא שעהנע ראזע בּליהט,manual
Di Seder Nakht,56,TextRegion_1649531546552_699l5,untagged speaker,NOA,untagged speaker (unknown) 'סאלא אלט',סאלא אלט: דיא שעהנע ראזע בּליהט,manual
Di Seder Nakht,59,TextRegion_1649532660213_1267l4,untyped stage,NOA,untyped stage (no lexicon),דועט:,manual
Di Seder Nakht,61,TextRegion_1649533051421_1444l5,untyped stage,NOA,untyped stage (no lexicon),קופלעי וואסיליע.,manual
Di Seder Nakht,65,TextRegion_1649533891997_1934l19,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),2) קינד.: איך זאָל נוּר דערלעבּען דיא גדוּלה,manual
Di Seder Nakht,65,TextRegion_1649533891997_1934l27,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),דער שדכן.,manual
Di Seder Nakht,65,TextRegion_1649533891997_1934l19,untagged speaker,NOA,untagged speaker (unknown) '2) קינד',2) קינד.: איך זאָל נוּר דערלעבּען דיא גדוּלה,manual
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker,NOA,untagged speaker (unknown) 'רעפריין',רעפריין: יוּדאלע נישט האָבּ קיין מורה,manual
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker,NOA,untagged speaker (unknown) 'רעפריין',רעפריין: יוּדאלע נישט האָבּ קיין מורה,manual
Dos Yudishe Herts,16,r1l26,untagged speaker,NOA,untagged speaker (unknown) '(שרייט)',(שרייט): למְך!,manual
Dovid's Fidele,10,r1l21,untagged speaker,NOA,untagged speaker (unknown) 'נא',נא: שאט נִיט! אִין קֶעלֶער אַריין וֶועל אִיך שׁוֹי,manual
Dovid's Fidele,37,r1l7,untagged speaker,NOA,untagged speaker (unknown) 'ענקעל',ענקעל: אָנקעל!,manual
Dovid's Fidele,38,r1l32,untagged speaker,NOA,untagged speaker (unknown) 'יעקעל',יעקעל: אַנו נח! נעהם אַרויס לאָמיִר זֶעהֶען וואָס ,manual
Dovid's Fidele,40,r1l30,untagged speaker,NOA,untagged speaker (unknown) 'סטודענט',סטודענט: אַך דַיינֶע פרֵיינְד זַייא קאמֶען הִיעהֶע,manual
Dovid's Fidele,41,r1l43,untagged speaker,NOA,untagged speaker (unknown) 'יענקעל טאבעלע',יענקעל טאבעלע: פְרֵיידֶענְסטאגֶע הַייטֶע זאָל זַיי,manual
Dovid's Fidele,54,r1l51,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: נִיכְט וַואהְר ר' טובִּיה אִיהר ענטשוּלדיגט ,manual
Dovid's Fidele,55,r1l6,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: הִיעֶר ר' טוֹבִּיה אִיז דֶער שַׁיין אוֹיף מי,manual
Dovid's Fidele,55,r1l11,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: מַיין הֶערְצלִיכֶען דַאנְק ר' טוֹבּיה פִיר א,manual
Dovid's Fidele,56,r1l37,untagged speaker,NOA,untagged speaker (unknown) 'מינא',"מינא: פֶערְצַייהֶעט מִיר ר' טובה, אִיהר לָאזְט מִי",manual
Dovid's Fidele,56,r1l40,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: וואָס אִיז גֶעשֶׁעהן? וואָס גֶעהט דֶען דא פא,manual
Dovid's Fidele,57,r1l4,untagged speaker,NOA,untagged speaker (unknown) 'מינא',"מינא: נֵיין דאָס קֶען נִיט זַיין, דָאס אִיז אַיינֶ",manual
Dovid's Fidele,57,r1l9,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: פֶערְצַייהֶעט מִיר! אִיך ווֵייס אַליין נִיט ,manual
Dovid's Fidele,57,r1l25,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: גָאט מֶעג עֶס אַייך פֶערְגֶעלְטֶען?,manual
Dovid's Fidele,58,r1l31,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: וֶועה! וֶועה! וואָס וֶועל אִיך אַצוּנד טהוּן,manual
Dovid's Fidele,60,r1l9,untagged speaker,NOA,untagged speaker (unknown) 'חיה',חיה: נוּ?,manual
Dovid's Fidele,60,r1l11,untagged speaker,NOA,untagged speaker (unknown) 'הוה',הוה: וואָס?,manual
Dovid's Fidele,61,r1l22,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: נֵיין ר' טוביה'ניוּ! אִיך וִויל נִישְט פוּן ,manual
Dovid's Fidele,61,line_1654102282464_899,untagged speaker,NOA,untagged speaker (unknown) 'מינא',מינא: (איבער איהם) ר' טוביה'ניוּ! (וויינט).,manual
Dovid's Fidele,71,r2l4,untagged speaker,NOA,untagged speaker (unknown) 'בר ככנא',בר ככנא: דִיא באבע מיט דעם אייניקעל: דִיא בּיידען ,manual
Dovid's Fidele,71,r2l7,untagged speaker,NOA,untagged speaker (unknown) 'טהיילע)',טהיילע): מליץ יושר ר' יאזעלמאן: משִׁיח'ס צַייטֶען ,manual
Dovid's Fidele,71,r2l24,untagged speaker,NOA,untagged speaker (unknown) 'בריינדיל קאזאק',בריינדיל קאזאק: נִיעבֶּע נִיעמֶע נִינקוּקעריקוּ: מ,manual
Hinke Pinke,5,r_3_1l4,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),"יעגער-כאר: צוּ דעֶר יאַגד מארשירען וויִר,",manual
Hinke Pinke,5,r_3_1l26,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),אללע: נוּן?,manual
Hinke Pinke,6,TextRegion_1649687732047_185l2,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),אללע: דוּ ? ?,manual
Hinke Pinke,6,TextRegion_1649687732047_185l4,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),אללע: פערליעבּט?,manual
Hinke Pinke,6,TextRegion_1649687732047_185l7,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),"אללע: נוּן, וֶוער איִז עֶס?",manual
Hinke Pinke,34,TextRegion_1649691473659_2244l15,untagged speaker,NOA,untagged speaker (unknown) 'אינקע',"אינקע: פּיִנְקעֶ, וואוּ זעֶנעֶן מיִר?",manual
Hinke Pinke,34,TextRegion_1649691473659_2244l30,untagged speaker,NOA,untagged speaker (unknown) 'אינקע',"אינקע: היִ, היִ, היִ, אַזוי לאַכט אַ מִינִיסטֶער?",manual
Hinke Pinke,48,TextRegion_1649691169736_1743l3,untagged speaker,NOA,untagged speaker (unknown) 'הינקע',הינקע: זעהסטוּ שׁוֹין וואָס אַ ווייבּ איִז?,manual
Hinke Pinke,48,TextRegion_1649691169736_1743l6,untagged speaker,NOA,untagged speaker (unknown) 'אינקע',אינקע: אַ וועהטאָג דיִר אין פּיסק! וואָס איִז? פוּ,manual
Hinke Pinke,48,TextRegion_1649691169736_1743l32,untagged speaker,NOA,untagged speaker (unknown) 'קינדער כאר',"קינדער כאר: געֶבּעֶנטשט זאָלְט איִהר זיין,",manual
Hinke Pinke,50,r_1_1l13,untagged speaker,NOA,untagged speaker (unknown) 'קינד',קינד: (סאָלאַ) דאָס איִז גרעֶסטעֶ... (אַ. ז. וו.),manual
Hinke Pinke,53,TextRegion_1649691031789_1639l18,untagged speaker,NOA,untagged speaker (unknown) 'הויפטמאן',הויפטמאן: וואָס איִזט דעֶן איִהנעֶן דעֶר אוּנטערשי,manual
Hinke Pinke,54,TextRegion_1649691006865_1600l10,untagged speaker,NOA,untagged speaker (unknown) 'נבריאל',נבריאל: צוּריק געקוּמען? פוּן וואַנעֶן זאָל זיִ דע,manual
Hinke Pinke,54,TextRegion_1649691006865_1600l12,untagged speaker,NOA,untagged speaker (unknown) 'נבריאל',"נבריאל: אָנקעל, דוּ קוועלְסט מיך נאָך ערגער וויִ י",manual
Hinke Pinke,54,TextRegion_1649691006865_1600l21,untagged speaker,NOA,untagged speaker (unknown) 'נבריאל',נבריאל: גאָט! וועלכער שוידערהאַפֿטער געֶדאַנק איִז,manual
Isha Raa,6,tr_1_tl_9,untagged speaker,NOA,untagged speaker (unknown) 'אללע',אללע: יַא יַא עֶר לעבּע לאַנְג,manual
Isha Raa,10,tr_1_tl_37,untagged speaker,NOA,untagged speaker (unknown) 'מלכה',מלכה: פרֶצְ'ל !,manual
Isha Raa,11,tr_1_tl_28,untagged speaker,NOA,untagged speaker (unknown) 'אנטינגוס',אנטינגוס: אִיזְט דַיינֶע הֶערְרִין צוּ הוִיזֶע? (ע,manual
Isha Raa,16,tr_1_tl_21,untagged speaker,NOA,untagged speaker (unknown) 'דוד',דוד: (זיפצט) בּרוּך דיין אמְת.,manual
Isha Raa,22,tr_1_tl_21,untagged speaker,NOA,untagged speaker (unknown) 'שלומיר',שלומיר: געליעבּטער פָאטֶער! זַייא נִיכְט טרוֹירִיג,manual
Isha Raa,33,tr_1_tl_33,untagged speaker,NOA,untagged speaker (unknown) 'פאזשע',פאזשע: מַיין הֶערְר אוּנד קֶענִיג!,manual
Isha Raa,33,tr_1_tl_35,untagged speaker,NOA,untagged speaker (unknown) 'פאזשע',פאזשע: יאָ מַיין קֶענִיג.,manual
Isha Raa,33,tr_1_tl_37,untagged speaker,NOA,untagged speaker (unknown) 'פאזשע',פאזשע: טאָדט!,manual
Isha Raa,34,tr_1_tl_4,untagged speaker,NOA,untagged speaker (unknown) 'פאזשע',פאזשע: ערְפִילְט האבּען דִיא סנהדרִין אִיהר הֵיילִ,manual
Isha Raa,38,tr_1_tl_37,untagged speaker,NOA,untagged speaker (unknown) 'חנוד',חנוד: אַלץ דאס אייגֶענֶע אוּנְד וִויעדֶער דאָס אַי,manual
Isha Raa,40,tr_1_tl_41,untagged speaker,NOA,untagged speaker (unknown) 'אינטיגוס',אינטיגוס: וואָס קִימֶערְט מִיך וואָס עֶר הָאט גֶעמ,manual
Isha Raa,47,tr_1_tl_25,untagged speaker,NOA,untagged speaker (unknown) 'ה',"ה: אָה הֶערְרִין, נָאך אִיזְט עֶס צַייט, צִיה צוּר",manual
Isha Raa,48,tr_1_tl_9,untagged speaker,NOA,untagged speaker (unknown) 'פרי',פרי: אַז.,manual
Isha Raa,53,tr_1_tl_7,untagged speaker,NOA,untagged speaker (unknown) 'אבנד',אבנד: וֶועלְכֶע שׁטִימֶע?,manual
Isha Raa,57,tr_1_tl_27,untagged speaker,NOA,untagged speaker (unknown) 'שלומי',שלומי: דוּא בּיזט עֶס? תלמי!,manual
Kidush Hashem,12,r1l9,untagged speaker,NOA,untagged speaker (unknown) 'פיקאלע',פיקאלע: דֶער גרַאף הָאט דָאך נִישְט מֶעהר ווִי אַ ,manual
Kidush Hashem,12,r1l9,untagged speaker,NOA,untagged speaker (unknown) 'פיקאלע',פיקאלע: דֶער גרַאף הָאט דָאך נִישְט מֶעהר ווִי אַ ,manual
Kidush Hashem,22,r1l7,untagged speaker,NOA,untagged speaker (unknown) 'בראווא',בראווא: דאָס אִיז גֶעווֶען אַ קוּנסטפוּלער היעבּ. ,manual
Kidush Hashem,22,r1l7,untagged speaker,NOA,untagged speaker (unknown) 'בראווא',בראווא: דאָס אִיז גֶעווֶען אַ קוּנסטפוּלער היעבּ. ,manual
Mishke Mashke,14,line_1638462530360_2948,invalid stage.type 'deivery',NOA,invalid stage.type 'deivery',"מאשקע: העָר זִיךְ אֵיין: וִיהִי בּימי אַחשורש, הוּ",manual
Mishke Mashke,16,line_1638465145403_3883,untyped stage,NOA,untyped stage (no lexicon),"דִי בּיִהנע שׁטֶעלְט פאָר, אַ זאַל.",manual
Sore Sheyndel,12,r1l15,untagged speaker,NOA,untagged speaker (unknown) 'קשיה',קשיה: פאַר וואָס רוּפט מען שבּת הגדול אוּן ניִשט י,manual
Sore Sheyndel,16,r1l32,untagged speaker,NOA,untagged speaker (unknown) 'הער אויס',הער אויס: וֶוען חנְהלֶע מיִט אִיהר מוּטער זֶענֶען ,manual
Yudale der Blinder,43,TextRegion_1648551957694_3087l41,untagged speaker,NOA,untagged speaker (unknown) 'געאנטווארטעט',געאנטווארטעט: אָנקעל! אִיך ליעבּע רָאזא'ן אִיך פֶע,manual
Yudale der Blinder,43,TextRegion_1648551957694_3087l41,untagged speaker,NOA,untagged speaker (unknown) 'געאנטווארטעט',געאנטווארטעט: אָנקעל! אִיך ליעבּע רָאזא'ן אִיך פֶע,manual
Yudale der Blinder,46,line_1648553606711_4189,invalid stage.type 'Entrance',NOA,invalid stage.type 'Entrance',(בערמאן שטירצט אריין),manual
Yudale der Blinder,49,r_1_1l2,invalid stage.type 'settins',NOA,invalid stage.type 'settins',(איין צימער ביי וואלדמאן... אָלטער מיט פריידאלע).,manual
Yudale der Blinder,51,TextRegion_1648548404769_1388l3,invalid stage.type 'Entrance',NOA,invalid stage.type 'Entrance',יודאלע: (קריכט ארויס פון דער פענסטער) אוּן יֶעצְט ,manual
Yudale der Blinder,64,r1l51,untagged speaker,NOA,untagged speaker (unknown) 'חזן',חזן: (פאַנגט אן) בּרוּך אַתה ד'!,manual
Yudale der Blinder,64,r1l51,untagged speaker,NOA,untagged speaker (unknown) 'חזן',חזן: (פאַנגט אן) בּרוּך אַתה ד'!,manual
Das Yudishe Kind,12,r_3_1_tl_19,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),רב זִינְגְט:,manual
Das Yudishe Kind,12,l,speaker missing xmlid,NOA,speaker missing xmlid (unresolved),זַיי:,manual
Das Yudishe Kind,16,r_1_1_tl_32,untagged speaker,NOA,untagged speaker (unknown) 'זאל',זאל: וַוייל מיִר האָבּען הַיינְט גְרויִסעֶ גֶעסט: ,manual
Das Yudishe Kind,20,l_3,untagged speaker,NOA,untagged speaker (unknown) 'ער',"ער: ליעבּעס לִיעדֶער נוּר אימער זיִנְגעֶן,",manual
Das Yudishe Kind,20,r_3_1_tl_16,untagged speaker,NOA,untagged speaker (unknown) 'זי',"זי: נִיע אִין לעבּען וֶועל איִך פֶערְגֶעסֶען,",manual
Das Yudishe Kind,21,r_3_1_tl_32,untagged speaker,NOA,untagged speaker (unknown) 'העני',"העני: ערלויבּ מיִר, פָאטֶער, אִיך זאָל דיִר אַלעס ",manual
Das Yudishe Kind,26,r_3_1_tl_12,untagged speaker,NOA,untagged speaker (unknown) 'ער',ער: אוּן דיִר וֶועל איִך מאַכען,manual
Das Yudishe Kind,26,r_3_1_tl_20,untagged speaker,NOA,untagged speaker (unknown) 'זי',זי: עֶס וֶועט זַיין גוּט.,manual
Das Yudishe Kind,26,l,untagged speaker,NOA,untagged speaker (unknown) 'ער',ער: ווִי איִך בּין אַ יוּד.,manual
Das Yudishe Kind,26,r_3_1_tl_27,untagged speaker,NOA,untagged speaker (unknown) 'זי',זי: קרעפלעך קאָכען,manual
Das Yudishe Kind,26,r_3_1_tl_33,untagged speaker,NOA,untagged speaker (unknown) 'ער',"ער: אַ— אַ — — אַ — — — אַ מחיה,",manual
Das Yudishe Kind,26,r_3_1_tl_35,untagged speaker,NOA,untagged speaker (unknown) 'זי',"זי: איִך וֶועל דיִך שטאָפּען אוּן דאפּען,",manual
Das Yudishe Kind,26,r_3_1_tl_38,untagged speaker,NOA,untagged speaker (unknown) 'ער',ער: דוּ וֶועסְט בּיי מיִר וֶוערֶען דיִק.,manual
Das Yudishe Kind,29,r_2_1_tl_8,untagged speaker,NOA,untagged speaker (unknown) 'זעז',זעז: פון וועמען האסטוּ געבּען גֶערֶעדְט?,manual
Das Yudishe Kind,29,r_2_1_tl_39,untagged speaker,NOA,untagged speaker (unknown) 'זעז',"זעז: יא, איך פאנטאזיר יעצט וועגען זֶעהְר אַ וויכטִ",manual
Das Yudishe Kind,29,r_2_1_tl_44,untagged speaker,NOA,untagged speaker (unknown) 'זען',"זען: נֵיין, איִך דֶענְק יֶעצְט ווֶעגֶען אַ גאַנץ א",manual
Das Yudishe Kind,35,r_2_1_tl_30,untagged speaker,NOA,untagged speaker (unknown) 'הענע',"הענע: נִימאַלס, איִך בּין בּערייט צוּ שטאַרבּען.",manual
Das Yudishe Kind,35,r_2_1_tl_33,untagged speaker,NOA,untagged speaker (unknown) 'הענע',הענע: וואָס האָט איִהם געֶזָאָגְט? וואָס האָט איִה,manual
Das Yudishe Kind,36,r_3_1_tl_13,untagged speaker,NOA,untagged speaker (unknown) 'הענע',"הענע: נֵיין, אַזעלכע ווערְטֶער וֶועל איִך נִיט שרי",manual
Das Yudishe Kind,37,r_3_1_tl_9,untagged speaker,NOA,untagged speaker (unknown) 'הענע',"הענע: נֵיין, פָאטֶער, איִך וִויל עֶס נִיט.",manual
Das Yudishe Kind,38,r_2_1_tl_9,untagged speaker,NOA,untagged speaker (unknown) 'הענע',הענע: שׁוֹין?!,manual
Das Yudishe Kind,42,r_1_1_tl_27,untagged speaker,NOA,untagged speaker (unknown) 'גייסט',"גייסט: רויבּערין, מֶערְדֶערִין! נֶעהם דיִך צוּריק ",manual
Das Yudishe Kind,43,r_3_1_tl_49,untagged speaker,NOA,untagged speaker (unknown) 'זעז',זעז: אַלזאָ וֶועל איִך עֶס דוּרכלֶעזֶען (לעזט): נא,manual
Das Yudishe Kind,44,r_3_1_tl_19,untagged speaker,NOA,untagged speaker (unknown) 'הענע',"הענע: יאַ-יאַ, וולאַדיסלאוו, לאָז זִיך ניִשט פֿיעל",manual
Das Yudishe Kind,44,r_3_1_tl_38,untagged speaker,NOA,untagged speaker (unknown) 'זען',"זען: צוּפֿיעל, ליעבּער וולאַדיסלאַוו, לאָזטו אונז ",manual
Das Yudishe Kind,45,r_3_1_tl_29,untagged speaker,NOA,untagged speaker (unknown) 'זעז',זעז: דעֶר קֶענִיג קוּמט!,manual
Das Yudishe Kind,45,r_3_1_tl_31,untagged speaker,NOA,untagged speaker (unknown) 'זעז',זעז: נֶעהמְט שנעֶל אַוועק פוּן דאַנען דֶעם טוִיטֶע,manual
Das Yudishe Kind,45,r_3_1_tl_55,untagged speaker,NOA,untagged speaker (unknown) 'זעזעמיר)',"זעזעמיר): גראַדע דיִר, מַיין פרייַנד, דאַנקע איִך ",manual
